"No.","Time","Source","Destination","Protocol","Length","Info"
"6597","2453.502129","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6598","2453.505638","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6599","2453.505939","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6600","2453.509187","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6601","2453.509443","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6602","2453.512906","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6603","2453.513100","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6604","2453.514153","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6605","2453.516763","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6606","2453.516962","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6607","2453.520503","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6608","2453.520728","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6609","2453.524148","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6610","2453.524336","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6611","2453.528027","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6612","2453.528309","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6613","2453.532251","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6614","2453.532525","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6615","2453.535491","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6616","2453.535749","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6617","2453.536875","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6618","2453.539294","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6619","2453.539781","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6620","2453.542882","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6621","2453.543077","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6622","2453.546715","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6623","2453.546984","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6624","2453.550487","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6625","2453.550679","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6626","2453.554142","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6627","2453.554325","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6628","2453.558020","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6629","2453.558252","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6630","2453.559251","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6631","2453.561636","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6632","2453.561825","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6633","2453.565400","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6634","2453.565584","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6635","2453.569273","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6636","2453.569562","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6637","2453.572941","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6638","2453.573179","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6639","2453.576786","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6640","2453.576991","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6641","2453.580379","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6642","2453.580566","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6643","2453.581666","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6644","2453.584130","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6645","2453.584314","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6646","2453.589062","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6647","2453.589470","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6648","2453.592030","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6649","2453.592431","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6650","2453.595707","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6651","2453.596139","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6652","2453.602425","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6653","2453.603155","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6654","2453.603289","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6655","2453.605333","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6656","2453.605524","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6657","2453.606796","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6658","2453.608612","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6659","2453.610530","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6660","2453.611142","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6661","2453.614356","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6662","2453.614659","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6663","2453.618364","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6664","2453.618597","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6665","2453.624518","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6666","2453.624910","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6667","2453.625988","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6668","2453.626217","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6669","2453.627204","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6670","2453.629136","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6671","2453.629312","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6672","2453.632927","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6673","2453.633114","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6674","2453.636855","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6675","2453.637062","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6676","2453.640419","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6677","2453.640609","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6678","2453.644199","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6679","2453.644363","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6680","2453.649699","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6681","2453.650011","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6682","2453.650205","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6683","2453.651620","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6684","2453.652116","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6685","2453.655575","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6686","2453.656130","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6687","2453.659164","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6688","2453.659387","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6689","2453.662909","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6690","2453.663133","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6691","2453.666702","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6692","2453.666960","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6693","2453.670442","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6694","2453.670695","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6695","2453.671685","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6696","2453.674534","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6697","2453.674915","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6698","2453.677930","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6699","2453.678273","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6700","2453.682203","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6701","2453.682458","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6702","2453.685386","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6703","2453.685585","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6704","2453.689148","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6705","2453.689368","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6706","2453.692865","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6707","2453.693019","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6708","2453.694118","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6709","2453.696913","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6710","2453.697176","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6711","2453.700348","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6712","2453.700510","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6713","2453.704088","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6714","2453.704241","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6715","2453.708040","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6716","2453.708238","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6717","2453.711968","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6718","2453.712201","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6719","2453.715425","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6720","2453.715648","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6721","2453.717456","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6722","2453.719149","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6723","2453.719374","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6724","2453.724005","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6725","2453.725775","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6726","2453.726772","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6727","2453.735438","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6728","2453.735673","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6729","2453.735776","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6730","2453.735890","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6731","2453.736019","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6732","2453.738339","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6733","2453.738640","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6734","2453.739212","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6735","2453.742048","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6736","2453.742429","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6737","2453.745964","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6738","2453.746272","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6739","2453.749719","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6740","2453.750817","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6741","2453.753020","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6742","2453.753227","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6743","2453.756775","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6744","2453.756958","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6745","2453.760493","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6746","2453.760831","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6747","2453.764177","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6748","2453.764347","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6749","2453.767958","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6750","2453.768122","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6751","2453.769200","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6752","2453.771672","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6753","2453.771836","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6754","2453.775378","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6755","2453.775576","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6756","2453.779121","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6757","2453.779277","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6758","2453.782845","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6759","2453.782996","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6760","2453.784137","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6761","2453.786739","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6762","2453.786938","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6763","2453.790499","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6764","2453.790715","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6765","2453.794144","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6766","2453.794318","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6767","2453.798010","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6768","2453.798237","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6769","2453.801627","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6770","2453.801796","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","922","Sent [I] End SDU"
"6771","2453.805454","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6772","2453.805898","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1025","Sent [I] Start SDU"
"6773","2453.806963","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6774","2453.809250","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6775","2453.809574","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6776","2453.812904","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6777","2453.813116","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6778","2453.816737","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6779","2453.816922","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6780","2453.823388","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6781","2453.823706","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6782","2453.824263","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6783","2453.824542","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6784","2453.828184","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"6785","2453.828555","LgElectr_ac:0e:45 (LG K10)","LgElectr_2b:8d:77 (LG K10)","L2CAP","1023","Sent [I] Continuation SDU"
"6786","2453.829305","LgElectr_2b:8d:77 (LG K10)","LgElectr_ac:0e:45 (LG K10)","L2CAP","13","Rcvd [S] Receiver Ready"
"6787","2453.831642","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
