"
2017-01-03 17:43:04.125819 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:43:04.128055 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:04.130192 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:43:04.132406 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:04.134476 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:43:04.136786 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:04.140214 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:04.142428 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.143901 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:43:04.148097 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.149730 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:43:04.155060 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.157867 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:04.159940 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.161315 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:04.163351 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.164810 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:43:04.168653 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.212801 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:43:04.214724 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.216153 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:04.218109 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:04.219649 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:43:04.221971 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:04.224416 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:43:04.227080 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.391274 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:43:31.393705 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.396473 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:43:31.398769 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.401394 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:43:31.403745 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.406542 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:43:31.408973 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.411675 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:43:31.413938 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.417668 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.419992 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.421669 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:43:31.425928 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.427552 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:43:31.429143 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.430722 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.433125 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.434743 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.436888 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.438516 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:43:31.444123 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.504589 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:43:31.511518 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.513733 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.517216 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.521568 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:43:31.525929 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.529160 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:43:31.533155 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.547241 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:43:31.551935 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.556055 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:43:31.559937 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.562418 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:43:31.564801 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.567296 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:43:31.571195 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.573657 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:43:31.575921 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:31.579011 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.581313 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.582984 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:43:31.587295 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.589060 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:43:31.593730 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.595926 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.598316 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.599779 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:31.602161 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:31.603540 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:43:31.610927 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:32.922101 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:43:32.928447 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:43:32.930389 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:43:32.934449 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:43:32.962384 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:43:32.964826 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:32.967791 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:43:32.970283 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:43:59.559137 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.567347 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.568039 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.574096 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.574318 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.580467 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.580651 ," HCI Command: LE Set Random Address (0x08|0x0005) plen 6     bdaddr 62:4D:75:13:39:82 
"
2017-01-03 17:43:59.581947 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Random Address (0x08|0x0005) ncmd 1     status 0x00 
"
2017-01-03 17:43:59.582087 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.583340 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.583488 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.583547 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.589518 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.589723 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.590887 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.591037 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.591094 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.597036 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.597250 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.598420 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.598582 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.598640 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.599663 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.599811 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.599867 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.606099 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.606406 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.614009 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.614203 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.615855 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.615993 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.616050 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.622099 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.622251 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.622780 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.622910 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.622966 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.624565 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.624746 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.626057 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.634030 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.634215 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.636056 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.636196 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:43:59.648397 ," HCI Command: LE Rand (0x08|0x0018) plen 0 
"
2017-01-03 17:43:59.678613 ," HCI Event: Command Complete (0x0e) plen 12     LE Rand (0x08|0x0018) ncmd 1 
"
2017-01-03 17:43:59.681781 ," HCI Command: Vendor (0x3f|0x0154) plen 8 
"
2017-01-03 17:43:59.685094 ," HCI Event: Command Complete (0x0e) plen 5     Vendor (0x3f|0x0154) ncmd 1 
"
2017-01-03 17:43:59.685381 ," HCI Event: Command Complete (0x0e) plen 4     Unknown (0x00|0x0000) ncmd 1 
"
2017-01-03 17:55:53.723289 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:55:53.727307 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.731451 ," HCI Command: Vendor (0x3f|0x0157) plen 13 
"
2017-01-03 17:55:53.736727 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.741657 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:53.744182 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.757213 ," HCI Command: Vendor (0x3f|0x0157) plen 7 
"
2017-01-03 17:55:53.761212 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.767203 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:53.773823 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.781256 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:55:53.792972 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.797897 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:53.800551 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.805762 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:55:53.825380 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.831186 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:53.833389 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.847057 ," HCI Command: Vendor (0x3f|0x0157) plen 7 
"
2017-01-03 17:55:53.852354 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.859338 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:53.861726 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.870003 ," HCI Command: Vendor (0x3f|0x0157) plen 7 
"
2017-01-03 17:55:53.883665 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.890992 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:53.893439 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:53.901353 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:55:53.903484 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:55:53.905224 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:55:53.909363 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:55:53.911134 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:55:53.922976 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:55:53.924766 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:55:53.926976 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:55:53.928908 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 5000.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:55:53.940431 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:55:53.942534 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:55:53.950763 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:55:53.997525 ," HCI Event: LE Meta Event (0x3e) plen 36     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 30:A9:DE:B2:F5:71 (Public)       Flags: 0x06       Complete service classes: 0xfea0       Unknown type 0x16 with 15 bytes data       RSSI: -98 
"
2017-01-03 17:55:55.526214 ," HCI Event: LE Meta Event (0x3e) plen 36     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 30:A9:DE:B2:F5:71 (Public)       Flags: 0x06       Complete service classes: 0xfea0       Unknown type 0x16 with 15 bytes data       RSSI: -102 
"
2017-01-03 17:55:56.410694 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:55:56.412966 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:56.420871 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:55:56.431008 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:55:56.445442 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 2D:F7:6F:E7:D6:E4 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -75 
"
2017-01-03 17:55:56.547251 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 2D:F7:6F:E7:D6:E4 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -76 
"
2017-01-03 17:55:56.549425 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 33:6E:B3:67:0A:AC (Random)       Unknown type 0xff with 29 bytes data       RSSI: -86 
"
2017-01-03 17:55:56.591362 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7C:C5:7A:8D:27:1F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -95 
"
2017-01-03 17:55:56.591607 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7C:C5:7A:8D:27:1F (Random)       RSSI: -95 
"
2017-01-03 17:55:56.611119 ," HCI Event: LE Meta Event (0x3e) plen 36     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 88:C6:26:58:8D:E6 (Public)       Flags: 0x06       Shortened local name: '.+\F7\BC\91'       Unknown type 0x07 with 16 bytes data       RSSI: -95 
"
2017-01-03 17:55:56.611334 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 41:7E:7F:2B:1E:3E (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -78 
"
2017-01-03 17:55:56.611419 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 41:7E:7F:2B:1E:3E (Random)       RSSI: -79 
"
2017-01-03 17:55:56.683711 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 2B:96:AB:43:F4:27 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -84 
"
2017-01-03 17:55:56.699857 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7B:D4:5C:1F:69:8F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -87 
"
2017-01-03 17:55:56.702578 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7B:D4:5C:1F:69:8F (Random)       RSSI: -88 
"
2017-01-03 17:55:56.756252 ," HCI Event: LE Meta Event (0x3e) plen 36     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 88:C6:26:58:8D:E6 (Public)       Flags: 0x06       Shortened local name: '.'       Unknown type 0x07 with 16 bytes data       RSSI: -97 
"
2017-01-03 17:55:56.761835 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 2D:F7:6F:E7:D6:E4 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -75 
"
2017-01-03 17:55:56.762000 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr C4:B3:01:92:D2:DF (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -82 
"
2017-01-03 17:55:56.762081 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr C4:B3:01:92:D2:DF (Public)       RSSI: -82 
